"12983: Deaths. Preliminary figures, by contents, region, sex, age, month and year"

"contents";"region";"sex";"age";"month";"2000";"2001";"2002";"2003";"2004";"2005";"2006";"2007";"2008";"2009";"2010";"2011";"2012";"2013";"2014";"2015";"2016";"2017";"2018";"2019";"2020";"2021";"2022"
"Deaths";"K-4637 Hyllestad";"Males";"65-79 years";"november";0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0
"Deaths";"K-4637 Hyllestad";"Males";"65-79 years";"December";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"Deaths";"K-4637 Hyllestad";"Males";"80 years or older";"July";1;0;1;1;2;1;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0
"Deaths";"K-4637 Hyllestad";"Males";"80 years or older";"August";0;0;2;0;1;0;1;0;0;0;0;1;1;0;0;1;1;1;0;1;2;0;0
"Deaths";"K-4637 Hyllestad";"Males";"80 years or older";"September";0;1;1;0;0;0;0;1;0;0;0;1;1;1;0;1;0;0;0;0;1;0;0
"Deaths";"K-4637 Hyllestad";"Males";"80 years or older";"October";0;0;1;1;0;1;0;0;0;2;0;0;1;0;0;1;0;1;0;0;0;0;0
"Deaths";"K-4637 Hyllestad";"Males";"80 years or older";"november";2;0;1;0;1;0;0;0;1;0;1;0;0;0;0;1;1;2;0;0;0;0;0
"Deaths";"K-4637 Hyllestad";"Males";"80 years or older";"December";2;0;0;1;1;1;1;1;1;0;0;1;0;3;0;1;0;0;2;2;0;0;0
"Deaths";"K-4637 Hyllestad";"Females";"0-64 years";"July";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
"Deaths";"K-4637 Hyllestad";"Females";"0-64 years";"August";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-4637 Hyllestad";"Females";"0-64 years";"September";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
"Deaths";"K-4637 Hyllestad";"Females";"0-64 years";"October";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-4637 Hyllestad";"Females";"0-64 years";"november";0;0;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-4637 Hyllestad";"Females";"0-64 years";"December";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-4637 Hyllestad";"Females";"65-79 years";"July";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-4637 Hyllestad";"Females";"65-79 years";"August";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-4637 Hyllestad";"Females";"65-79 years";"September";0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
"Deaths";"K-4637 Hyllestad";"Females";"65-79 years";"October";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"Deaths";"K-4637 Hyllestad";"Females";"65-79 years";"november";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"Deaths";"K-4637 Hyllestad";"Females";"65-79 years";"December";0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0
"Deaths";"K-4637 Hyllestad";"Females";"80 years or older";"July";0;2;0;0;0;1;0;0;0;0;0;1;0;2;0;1;0;1;0;1;0;0;0
"Deaths";"K-4637 Hyllestad";"Females";"80 years or older";"August";0;1;1;1;1;0;2;4;0;0;0;0;1;0;3;0;1;0;0;0;0;0;0
"Deaths";"K-4637 Hyllestad";"Females";"80 years or older";"September";1;0;1;0;0;0;0;2;0;0;1;0;1;1;1;1;0;0;0;0;3;0;0
"Deaths";"K-4637 Hyllestad";"Females";"80 years or older";"October";0;1;1;0;1;0;0;1;1;0;2;0;0;1;1;0;0;0;0;0;1;1;0
"Deaths";"K-4637 Hyllestad";"Females";"80 years or older";"november";1;1;0;0;0;0;2;0;0;1;1;0;1;0;0;1;1;2;0;0;0;0;0
"Deaths";"K-4637 Hyllestad";"Females";"80 years or older";"December";0;2;0;2;1;0;0;0;1;0;0;2;1;0;0;0;0;0;3;0;0;0;0
"Deaths";"K-4638 Høyanger";"Males";"0-64 years";"July";1;1;0;0;0;0;0;0;0;0;0;2;0;1;1;2;0;0;0;1;0;0;0
"Deaths";"K-4638 Høyanger";"Males";"0-64 years";"August";1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;1;0;0;0;0
"Deaths";"K-4638 Høyanger";"Males";"0-64 years";"September";0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;2;1;0
"Deaths";"K-4638 Høyanger";"Males";"0-64 years";"October";1;0;0;0;0;1;0;0;1;0;0;0;0;2;0;0;1;0;0;0;1;0;0
"Deaths";"K-4638 Høyanger";"Males";"0-64 years";"november";1;0;0;0;2;0;1;1;0;1;1;1;1;0;0;0;0;0;1;0;1;1;0
"Deaths";"K-4638 Høyanger";"Males";"0-64 years";"December";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;2;0
"Deaths";"K-4638 Høyanger";"Males";"65-79 years";"July";1;2;0;0;0;1;0;0;0;0;0;0;0;1;1;1;2;0;0;0;0;0;0
"Deaths";"K-4638 Høyanger";"Males";"65-79 years";"August";0;0;1;1;0;1;1;2;1;0;2;1;1;0;1;1;0;0;0;0;0;0;0
"Deaths";"K-4638 Høyanger";"Males";"65-79 years";"September";0;3;0;0;0;2;0;0;0;1;0;2;0;0;1;1;1;0;0;0;1;0;0
"Deaths";"K-4638 Høyanger";"Males";"65-79 years";"October";2;2;2;1;1;2;0;2;1;0;0;1;0;0;0;0;2;1;0;1;0;1;0
"Deaths";"K-4638 Høyanger";"Males";"65-79 years";"november";1;2;0;1;1;0;0;1;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0
"Deaths";"K-4638 Høyanger";"Males";"65-79 years";"December";0;1;2;2;3;1;0;0;1;0;0;1;0;1;0;1;1;0;0;1;0;0;0
"Deaths";"K-4638 Høyanger";"Males";"80 years or older";"July";2;3;1;1;2;0;0;1;1;1;0;2;0;3;1;1;0;1;0;3;2;1;0
"Deaths";"K-4638 Høyanger";"Males";"80 years or older";"August";3;1;0;0;1;0;0;0;0;1;1;1;0;2;4;0;1;1;1;2;0;1;0
"Deaths";"K-4638 Høyanger";"Males";"80 years or older";"September";0;0;1;1;2;3;2;2;2;1;1;2;2;0;0;0;1;1;2;0;1;1;0
"Deaths";"K-4638 Høyanger";"Males";"80 years or older";"October";0;3;2;2;1;1;1;0;3;2;1;0;0;1;2;1;0;1;0;1;1;3;0
"Deaths";"K-4638 Høyanger";"Males";"80 years or older";"november";4;2;1;0;1;2;1;1;4;0;1;4;2;3;0;2;0;1;0;2;1;1;0
"Deaths";"K-4638 Høyanger";"Males";"80 years or older";"December";0;1;0;1;1;0;0;1;4;1;0;2;0;0;0;1;1;1;0;0;4;1;0
"Deaths";"K-4638 Høyanger";"Females";"0-64 years";"July";0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0
"Deaths";"K-4638 Høyanger";"Females";"0-64 years";"August";0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-4638 Høyanger";"Females";"0-64 years";"September";0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-4638 Høyanger";"Females";"0-64 years";"October";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-4638 Høyanger";"Females";"0-64 years";"november";1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
"Deaths";"K-4638 Høyanger";"Females";"0-64 years";"December";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-4638 Høyanger";"Females";"65-79 years";"July";0;0;0;0;1;1;1;1;0;0;0;1;1;0;1;0;0;0;0;0;0;1;0
"Deaths";"K-4638 Høyanger";"Females";"65-79 years";"August";2;1;0;1;0;0;1;0;0;0;2;0;0;0;0;0;0;1;0;1;0;0;0
"Deaths";"K-4638 Høyanger";"Females";"65-79 years";"September";0;0;1;0;0;0;0;2;0;0;1;0;0;0;0;0;1;1;0;0;1;1;0
"Deaths";"K-4638 Høyanger";"Females";"65-79 years";"October";0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;1;1;0;0;0;0;0
"Deaths";"K-4638 Høyanger";"Females";"65-79 years";"november";0;0;1;0;2;0;0;0;0;0;0;0;0;1;1;0;1;0;1;0;1;0;0
"Deaths";"K-4638 Høyanger";"Females";"65-79 years";"December";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0
"Deaths";"K-4638 Høyanger";"Females";"80 years or older";"July";2;1;1;1;4;1;0;1;1;4;0;1;2;1;0;3;0;3;0;1;0;2;0
"Deaths";"K-4638 Høyanger";"Females";"80 years or older";"August";4;2;4;1;2;4;2;0;2;2;1;0;3;2;2;0;1;0;3;2;1;1;0
"Deaths";"K-4638 Høyanger";"Females";"80 years or older";"September";1;1;2;1;2;2;2;4;4;3;2;3;1;2;1;1;2;0;1;1;1;2;0
"Deaths";"K-4638 Høyanger";"Females";"80 years or older";"October";0;2;2;1;2;2;3;4;0;2;1;2;3;0;3;1;0;0;1;1;1;2;0
"Deaths";"K-4638 Høyanger";"Females";"80 years or older";"november";2;2;1;4;1;1;0;3;5;0;1;2;1;3;2;2;1;3;2;2;0;0;0
"Deaths";"K-4638 Høyanger";"Females";"80 years or older";"December";3;2;1;1;2;2;4;1;1;1;1;1;0;2;1;3;1;2;2;0;0;2;0
"Deaths";"K-4639 Vik";"Males";"0-64 years";"July";1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
"Deaths";"K-4639 Vik";"Males";"0-64 years";"August";0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0
"Deaths";"K-4639 Vik";"Males";"0-64 years";"September";0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"Deaths";"K-4639 Vik";"Males";"0-64 years";"October";0;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0
"Deaths";"K-4639 Vik";"Males";"0-64 years";"november";0;0;1;0;0;1;0;2;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0
"Deaths";"K-4639 Vik";"Males";"0-64 years";"December";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
"Deaths";"K-4639 Vik";"Males";"65-79 years";"July";0;0;0;0;0;1;3;0;0;0;1;0;2;1;0;0;1;0;1;0;1;0;0
"Deaths";"K-4639 Vik";"Males";"65-79 years";"August";0;1;1;0;2;0;0;0;0;0;0;2;0;1;0;2;2;0;1;0;0;0;0
"Deaths";"K-4639 Vik";"Males";"65-79 years";"September";0;0;1;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;2;0;0;0;0
"Deaths";"K-4639 Vik";"Males";"65-79 years";"October";0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0
"Deaths";"K-4639 Vik";"Males";"65-79 years";"november";1;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0
"Deaths";"K-4639 Vik";"Males";"65-79 years";"December";1;0;0;3;0;0;0;2;2;0;2;0;2;2;0;0;0;0;0;1;1;1;0
"Deaths";"K-4639 Vik";"Males";"80 years or older";"July";0;1;2;0;0;0;1;0;2;1;0;0;0;1;1;0;1;0;2;0;2;2;0
"Deaths";"K-4639 Vik";"Males";"80 years or older";"August";0;1;2;1;0;0;1;0;1;0;1;0;1;1;1;1;1;1;3;0;0;1;0
"Deaths";"K-4639 Vik";"Males";"80 years or older";"September";0;1;1;3;3;1;0;0;3;1;2;1;3;0;1;1;1;0;0;2;1;0;0
"Deaths";"K-4639 Vik";"Males";"80 years or older";"October";0;0;1;1;0;3;0;2;0;1;1;0;2;1;2;1;2;0;0;0;2;1;0
"Deaths";"K-4639 Vik";"Males";"80 years or older";"november";0;0;1;1;0;0;2;1;0;0;3;1;0;0;1;1;0;2;2;1;0;1;0
"Deaths";"K-4639 Vik";"Males";"80 years or older";"December";3;2;1;1;1;0;1;1;0;1;1;1;3;0;1;1;0;2;0;0;1;0;0
"Deaths";"K-4639 Vik";"Females";"0-64 years";"July";0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-4639 Vik";"Females";"0-64 years";"August";0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
"Deaths";"K-4639 Vik";"Females";"0-64 years";"September";0;1;1;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0
"Deaths";"K-4639 Vik";"Females";"0-64 years";"October";0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
"Deaths";"K-4639 Vik";"Females";"0-64 years";"november";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
"Deaths";"K-4639 Vik";"Females";"0-64 years";"December";1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-4639 Vik";"Females";"65-79 years";"July";1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
"Deaths";"K-4639 Vik";"Females";"65-79 years";"August";0;1;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0
"Deaths";"K-4639 Vik";"Females";"65-79 years";"September";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
"Deaths";"K-4639 Vik";"Females";"65-79 years";"October";0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0
"Deaths";"K-4639 Vik";"Females";"65-79 years";"november";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;1;0
"Deaths";"K-4639 Vik";"Females";"65-79 years";"December";1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0
"Deaths";"K-4639 Vik";"Females";"80 years or older";"July";0;2;0;1;2;1;0;1;0;5;2;4;2;1;1;1;1;3;2;1;2;3;0
"Deaths";"K-4639 Vik";"Females";"80 years or older";"August";0;2;1;0;1;1;0;0;0;2;0;1;1;0;2;1;1;1;1;2;0;2;0
"Deaths";"K-4639 Vik";"Females";"80 years or older";"September";2;0;3;0;1;2;0;1;0;2;1;3;2;4;2;1;0;1;1;0;1;1;0
"Deaths";"K-4639 Vik";"Females";"80 years or older";"October";2;0;3;0;2;2;1;0;1;0;2;0;1;2;0;2;0;0;0;1;1;2;0
"Deaths";"K-4639 Vik";"Females";"80 years or older";"november";0;0;1;1;0;1;0;1;2;3;1;0;1;1;1;2;2;1;2;0;1;0;0
"Deaths";"K-4639 Vik";"Females";"80 years or older";"December";2;1;1;2;3;2;0;1;1;0;1;3;2;1;0;1;0;1;0;1;0;1;0
"Deaths";"K-4640 Sogndal";"Males";"0-64 years";"July";1;0;0;1;1;0;0;1;1;2;1;0;0;0;2;0;2;0;0;1;0;1;0
"Deaths";"K-4640 Sogndal";"Males";"0-64 years";"August";0;1;0;0;1;0;0;0;1;0;1;1;0;0;2;0;1;0;1;0;0;1;0
"Deaths";"K-4640 Sogndal";"Males";"0-64 years";"September";2;0;0;1;0;0;1;2;1;2;0;3;0;0;0;0;1;0;1;0;0;0;0
"Deaths";"K-4640 Sogndal";"Males";"0-64 years";"October";1;0;0;1;1;0;0;0;1;0;1;1;0;0;1;1;1;1;0;0;1;2;0
"Deaths";"K-4640 Sogndal";"Males";"0-64 years";"november";0;0;2;1;2;0;1;1;0;1;2;3;0;0;1;0;0;0;1;1;1;1;0
"Deaths";"K-4640 Sogndal";"Males";"0-64 years";"December";2;0;1;1;0;0;0;1;0;1;0;1;2;0;0;2;1;0;0;1;0;1;0
"Deaths";"K-4640 Sogndal";"Males";"65-79 years";"July";2;0;1;1;0;2;1;1;0;2;2;1;2;0;0;3;2;1;0;1;1;1;0
"Deaths";"K-4640 Sogndal";"Males";"65-79 years";"August";1;1;3;1;1;0;0;2;0;2;0;3;1;1;1;0;2;2;0;3;1;0;0
"Deaths";"K-4640 Sogndal";"Males";"65-79 years";"September";0;2;2;1;0;1;1;0;2;1;1;1;0;0;0;0;1;1;0;2;4;2;0
"Deaths";"K-4640 Sogndal";"Males";"65-79 years";"October";0;0;2;2;0;2;2;3;0;2;5;2;0;2;3;4;0;0;0;4;1;1;0
"Deaths";"K-4640 Sogndal";"Males";"65-79 years";"november";2;2;1;3;0;0;1;4;1;0;1;0;0;1;0;0;1;2;0;2;0;0;0
"Deaths";"K-4640 Sogndal";"Males";"65-79 years";"December";0;1;2;2;1;0;0;0;2;3;2;0;3;1;0;1;1;0;2;2;0;1;0
"Deaths";"K-4640 Sogndal";"Males";"80 years or older";"July";3;0;1;1;1;3;4;1;1;1;1;2;3;0;2;1;1;0;0;1;2;2;0
"Deaths";"K-4640 Sogndal";"Males";"80 years or older";"August";0;2;1;2;2;0;1;0;1;1;2;2;0;2;1;5;2;1;1;2;1;1;0
"Deaths";"K-4640 Sogndal";"Males";"80 years or older";"September";1;4;0;2;5;3;2;0;1;4;3;3;4;3;1;1;3;0;0;0;2;0;0
"Deaths";"K-4640 Sogndal";"Males";"80 years or older";"October";4;1;0;1;0;1;1;0;1;1;0;1;2;0;3;3;0;2;0;3;1;4;0
"Deaths";"K-4640 Sogndal";"Males";"80 years or older";"november";3;2;1;2;2;3;4;2;4;1;0;3;0;3;4;2;5;2;1;3;0;3;0
"Deaths";"K-4640 Sogndal";"Males";"80 years or older";"December";0;0;4;2;3;5;3;1;5;2;2;0;2;3;2;4;2;1;2;1;1;1;0
"Deaths";"K-4640 Sogndal";"Females";"0-64 years";"July";1;0;0;1;0;0;1;0;0;1;0;0;0;0;1;1;0;0;0;0;0;1;0
"Deaths";"K-4640 Sogndal";"Females";"0-64 years";"August";0;0;0;0;1;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;1;0
"Deaths";"K-4640 Sogndal";"Females";"0-64 years";"September";0;0;0;0;0;0;0;2;0;1;0;1;1;0;1;1;0;1;1;0;0;0;0
"Deaths";"K-4640 Sogndal";"Females";"0-64 years";"October";2;0;0;0;0;2;1;1;0;0;2;0;0;1;2;0;0;0;2;1;0;0;0
"Deaths";"K-4640 Sogndal";"Females";"0-64 years";"november";0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
"Deaths";"K-4640 Sogndal";"Females";"0-64 years";"December";1;1;0;1;0;2;1;2;1;0;1;0;0;1;0;0;0;1;1;0;0;0;0
"Deaths";"K-4640 Sogndal";"Females";"65-79 years";"July";1;1;1;2;1;2;1;0;0;1;1;3;0;0;1;0;0;0;0;2;2;1;0
"Deaths";"K-4640 Sogndal";"Females";"65-79 years";"August";1;0;0;2;0;0;0;0;0;1;0;0;0;1;0;2;2;1;1;1;0;0;0
"Deaths";"K-4640 Sogndal";"Females";"65-79 years";"September";0;1;0;0;0;0;1;0;1;0;1;1;0;1;0;0;1;0;3;1;0;0;0
"Deaths";"K-4640 Sogndal";"Females";"65-79 years";"October";0;1;1;0;1;0;1;1;0;1;0;1;0;0;2;0;1;1;0;2;0;0;0
"Deaths";"K-4640 Sogndal";"Females";"65-79 years";"november";0;0;0;0;0;1;2;0;0;1;1;0;0;0;2;1;2;0;1;1;2;1;0
"Deaths";"K-4640 Sogndal";"Females";"65-79 years";"December";0;1;1;3;4;2;2;0;1;2;1;0;1;0;1;0;1;0;0;0;0;1;0
"Deaths";"K-4640 Sogndal";"Females";"80 years or older";"July";3;4;3;3;2;3;3;2;6;2;5;4;2;1;2;1;1;0;4;1;3;3;0
"Deaths";"K-4640 Sogndal";"Females";"80 years or older";"August";6;2;3;6;3;4;3;3;1;3;4;2;2;3;1;2;5;1;2;2;3;3;0
"Deaths";"K-4640 Sogndal";"Females";"80 years or older";"September";3;2;2;5;1;7;2;4;2;1;5;2;5;3;2;1;2;3;3;2;4;6;0
"Deaths";"K-4640 Sogndal";"Females";"80 years or older";"October";3;0;1;2;1;5;4;5;1;3;3;2;1;5;2;1;1;4;5;4;4;3;0
"Deaths";"K-4640 Sogndal";"Females";"80 years or older";"november";1;2;4;1;1;2;1;3;3;2;3;2;2;5;4;3;3;3;3;2;5;3;0
"Deaths";"K-4640 Sogndal";"Females";"80 years or older";"December";3;4;5;4;3;5;1;4;5;1;4;3;4;1;5;4;1;3;4;2;2;4;0
"Deaths";"K-4641 Aurland";"Males";"0-64 years";"July";0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0
"Deaths";"K-4641 Aurland";"Males";"0-64 years";"August";0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0
"Deaths";"K-4641 Aurland";"Males";"0-64 years";"September";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"Deaths";"K-4641 Aurland";"Males";"0-64 years";"October";0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0
"Deaths";"K-4641 Aurland";"Males";"0-64 years";"november";0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;1;0;0;0;0
"Deaths";"K-4641 Aurland";"Males";"0-64 years";"December";0;0;0;0;1;0;0;0;0;0;1;0;1;0;1;0;0;1;0;0;0;0;0
"Deaths";"K-4641 Aurland";"Males";"65-79 years";"July";0;1;0;0;0;2;0;0;0;1;0;0;2;1;0;2;0;1;0;1;0;0;0
"Deaths";"K-4641 Aurland";"Males";"65-79 years";"August";0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;1;0
"Deaths";"K-4641 Aurland";"Males";"65-79 years";"September";0;1;0;0;0;1;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-4641 Aurland";"Males";"65-79 years";"October";0;0;0;0;0;0;1;0;1;0;0;0;0;1;2;0;0;0;0;0;0;1;0
"Deaths";"K-4641 Aurland";"Males";"65-79 years";"november";0;2;1;2;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
"Deaths";"K-4641 Aurland";"Males";"65-79 years";"December";0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;1;0;1;1;0
"Deaths";"K-4641 Aurland";"Males";"80 years or older";"July";0;1;0;0;1;1;1;1;0;0;0;1;0;1;0;1;0;2;0;0;0;0;0
"Deaths";"K-4641 Aurland";"Males";"80 years or older";"August";0;0;2;0;0;0;1;1;0;0;0;1;0;2;0;0;0;0;1;0;0;0;0
"Deaths";"K-4641 Aurland";"Males";"80 years or older";"September";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"Deaths";"K-4641 Aurland";"Males";"80 years or older";"October";0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
"Deaths";"K-4641 Aurland";"Males";"80 years or older";"november";0;0;2;1;1;1;0;1;0;0;2;0;1;0;0;0;1;0;0;0;0;0;0
"Deaths";"K-4641 Aurland";"Males";"80 years or older";"December";1;0;1;1;0;1;1;0;1;0;0;0;0;1;0;0;2;0;1;1;1;0;0
"Deaths";"K-4641 Aurland";"Females";"0-64 years";"July";0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-4641 Aurland";"Females";"0-64 years";"August";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-4641 Aurland";"Females";"0-64 years";"September";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-4641 Aurland";"Females";"0-64 years";"October";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-4641 Aurland";"Females";"0-64 years";"november";0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"Deaths";"K-4641 Aurland";"Females";"0-64 years";"December";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-4641 Aurland";"Females";"65-79 years";"July";0;1;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-4641 Aurland";"Females";"65-79 years";"August";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0
"Deaths";"K-4641 Aurland";"Females";"65-79 years";"September";0;1;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
"Deaths";"K-4641 Aurland";"Females";"65-79 years";"October";0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-4641 Aurland";"Females";"65-79 years";"november";0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0
"Deaths";"K-4641 Aurland";"Females";"65-79 years";"December";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-4641 Aurland";"Females";"80 years or older";"July";1;0;1;0;1;1;1;1;0;0;0;1;1;1;1;0;0;2;0;0;0;1;0
"Deaths";"K-4641 Aurland";"Females";"80 years or older";"August";1;1;0;1;1;2;0;0;1;0;0;1;0;0;1;0;0;1;2;0;0;1;0
"Deaths";"K-4641 Aurland";"Females";"80 years or older";"September";1;0;0;0;0;0;1;0;0;1;1;0;1;0;0;0;0;0;0;2;0;0;0
"Deaths";"K-4641 Aurland";"Females";"80 years or older";"October";1;0;0;1;1;2;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1;1;0
"Deaths";"K-4641 Aurland";"Females";"80 years or older";"november";2;1;0;0;0;1;1;0;1;2;0;1;0;0;0;2;1;0;1;0;0;1;0
"Deaths";"K-4641 Aurland";"Females";"80 years or older";"December";1;2;1;0;0;0;0;0;0;0;0;1;0;1;1;0;3;0;0;0;1;0;0
"Deaths";"K-4642 Lærdal";"Males";"0-64 years";"July";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-4642 Lærdal";"Males";"0-64 years";"August";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-4642 Lærdal";"Males";"0-64 years";"September";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-4642 Lærdal";"Males";"0-64 years";"October";0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0
"Deaths";"K-4642 Lærdal";"Males";"0-64 years";"november";0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-4642 Lærdal";"Males";"0-64 years";"December";0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"Deaths";"K-4642 Lærdal";"Males";"65-79 years";"July";0;2;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;1;0
"Deaths";"K-4642 Lærdal";"Males";"65-79 years";"August";0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;2;0;1;0
