"12983: Deaths. Preliminary figures, by contents, region, sex, age, month and year"

"contents";"region";"sex";"age";"month";"2000";"2001";"2002";"2003";"2004";"2005";"2006";"2007";"2008";"2009";"2010";"2011";"2012";"2013";"2014";"2015";"2016";"2017";"2018";"2019";"2020";"2021";"2022"
"Deaths";"K-1144 Kvitsøy";"Females";"65-79 years";"February";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"Deaths";"K-1144 Kvitsøy";"Females";"65-79 years";"March";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-1144 Kvitsøy";"Females";"65-79 years";"April";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"Deaths";"K-1144 Kvitsøy";"Females";"65-79 years";"May";0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-1144 Kvitsøy";"Females";"65-79 years";"June";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"Deaths";"K-1144 Kvitsøy";"Females";"80 years or older";"January";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-1144 Kvitsøy";"Females";"80 years or older";"February";0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0
"Deaths";"K-1144 Kvitsøy";"Females";"80 years or older";"March";0;0;1;0;1;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-1144 Kvitsøy";"Females";"80 years or older";"April";0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
"Deaths";"K-1144 Kvitsøy";"Females";"80 years or older";"May";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0
"Deaths";"K-1144 Kvitsøy";"Females";"80 years or older";"June";0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
"Deaths";"K-1145 Bokn";"Males";"0-64 years";"January";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-1145 Bokn";"Males";"0-64 years";"February";0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-1145 Bokn";"Males";"0-64 years";"March";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-1145 Bokn";"Males";"0-64 years";"April";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-1145 Bokn";"Males";"0-64 years";"May";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-1145 Bokn";"Males";"0-64 years";"June";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-1145 Bokn";"Males";"65-79 years";"January";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0
"Deaths";"K-1145 Bokn";"Males";"65-79 years";"February";0;1;0;1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-1145 Bokn";"Males";"65-79 years";"March";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0
"Deaths";"K-1145 Bokn";"Males";"65-79 years";"April";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"Deaths";"K-1145 Bokn";"Males";"65-79 years";"May";0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-1145 Bokn";"Males";"65-79 years";"June";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-1145 Bokn";"Males";"80 years or older";"January";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
"Deaths";"K-1145 Bokn";"Males";"80 years or older";"February";1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
"Deaths";"K-1145 Bokn";"Males";"80 years or older";"March";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
"Deaths";"K-1145 Bokn";"Males";"80 years or older";"April";1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;0;1
"Deaths";"K-1145 Bokn";"Males";"80 years or older";"May";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"Deaths";"K-1145 Bokn";"Males";"80 years or older";"June";0;0;0;0;0;2;0;0;1;0;0;0;0;0;1;2;0;0;0;0;0;1;0
"Deaths";"K-1145 Bokn";"Females";"0-64 years";"January";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
"Deaths";"K-1145 Bokn";"Females";"0-64 years";"February";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-1145 Bokn";"Females";"0-64 years";"March";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"Deaths";"K-1145 Bokn";"Females";"0-64 years";"April";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1
"Deaths";"K-1145 Bokn";"Females";"0-64 years";"May";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-1145 Bokn";"Females";"0-64 years";"June";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-1145 Bokn";"Females";"65-79 years";"January";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-1145 Bokn";"Females";"65-79 years";"February";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-1145 Bokn";"Females";"65-79 years";"March";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-1145 Bokn";"Females";"65-79 years";"April";0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-1145 Bokn";"Females";"65-79 years";"May";0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
"Deaths";"K-1145 Bokn";"Females";"65-79 years";"June";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-1145 Bokn";"Females";"80 years or older";"January";0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;1;1;1
"Deaths";"K-1145 Bokn";"Females";"80 years or older";"February";0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0
"Deaths";"K-1145 Bokn";"Females";"80 years or older";"March";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0
"Deaths";"K-1145 Bokn";"Females";"80 years or older";"April";1;2;1;0;0;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;2
"Deaths";"K-1145 Bokn";"Females";"80 years or older";"May";0;0;1;0;0;0;0;1;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0
"Deaths";"K-1145 Bokn";"Females";"80 years or older";"June";1;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;2;0;0
"Deaths";"K-1146 Tysvær";"Males";"0-64 years";"January";0;0;1;0;0;1;1;0;1;0;0;1;1;0;1;0;0;2;1;0;0;1;0
"Deaths";"K-1146 Tysvær";"Males";"0-64 years";"February";0;1;2;0;0;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;1;1
"Deaths";"K-1146 Tysvær";"Males";"0-64 years";"March";0;0;0;1;1;0;0;0;2;0;1;2;0;0;0;0;0;1;0;0;0;1;1
"Deaths";"K-1146 Tysvær";"Males";"0-64 years";"April";0;1;1;0;2;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0
"Deaths";"K-1146 Tysvær";"Males";"0-64 years";"May";0;0;0;2;0;0;1;0;1;0;2;1;1;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-1146 Tysvær";"Males";"0-64 years";"June";0;1;1;0;0;0;0;0;1;0;1;1;0;0;1;0;1;1;0;2;1;0;0
"Deaths";"K-1146 Tysvær";"Males";"65-79 years";"January";0;0;0;0;0;2;0;0;0;0;0;2;0;0;1;0;0;1;0;2;1;2;0
"Deaths";"K-1146 Tysvær";"Males";"65-79 years";"February";1;1;1;0;0;2;0;0;0;0;0;1;0;2;2;0;5;3;3;2;1;0;3
"Deaths";"K-1146 Tysvær";"Males";"65-79 years";"March";1;3;0;1;0;0;0;2;2;1;2;0;2;0;0;0;0;0;0;0;1;1;2
"Deaths";"K-1146 Tysvær";"Males";"65-79 years";"April";1;0;0;1;0;1;1;0;0;1;1;0;1;1;0;1;1;1;0;3;1;1;0
"Deaths";"K-1146 Tysvær";"Males";"65-79 years";"May";0;1;1;0;1;0;0;1;0;1;0;0;0;2;0;1;2;2;2;0;0;2;0
"Deaths";"K-1146 Tysvær";"Males";"65-79 years";"June";1;1;0;0;2;1;0;2;2;1;1;0;0;2;2;1;2;0;1;2;1;0;0
"Deaths";"K-1146 Tysvær";"Males";"80 years or older";"January";1;2;1;1;2;2;1;4;3;1;0;0;0;1;1;1;1;0;1;3;3;2;3
"Deaths";"K-1146 Tysvær";"Males";"80 years or older";"February";2;1;1;0;0;1;0;2;0;1;2;1;0;2;0;1;1;1;4;2;2;1;3
"Deaths";"K-1146 Tysvær";"Males";"80 years or older";"March";3;2;3;3;1;3;5;2;1;2;1;1;1;0;2;2;0;0;3;1;0;1;2
"Deaths";"K-1146 Tysvær";"Males";"80 years or older";"April";1;3;1;1;2;1;0;0;0;2;0;1;2;2;1;1;2;1;2;2;0;1;2
"Deaths";"K-1146 Tysvær";"Males";"80 years or older";"May";3;0;1;0;0;0;2;2;3;1;1;0;0;1;0;1;2;4;0;0;1;1;1
"Deaths";"K-1146 Tysvær";"Males";"80 years or older";"June";0;1;0;1;2;1;0;0;0;3;0;2;2;0;0;0;5;1;2;1;3;1;0
"Deaths";"K-1146 Tysvær";"Females";"0-64 years";"January";0;2;0;0;1;0;0;0;0;0;1;0;1;0;0;1;1;0;1;0;0;0;0
"Deaths";"K-1146 Tysvær";"Females";"0-64 years";"February";0;0;0;0;0;1;1;0;0;0;3;1;0;0;2;0;2;0;1;0;0;0;0
"Deaths";"K-1146 Tysvær";"Females";"0-64 years";"March";0;0;0;0;2;0;0;1;0;0;0;1;0;0;1;0;1;0;1;0;0;2;0
"Deaths";"K-1146 Tysvær";"Females";"0-64 years";"April";0;0;1;1;0;1;2;0;0;0;0;0;0;0;0;1;1;0;2;0;0;0;0
"Deaths";"K-1146 Tysvær";"Females";"0-64 years";"May";0;0;1;0;0;1;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;1
"Deaths";"K-1146 Tysvær";"Females";"0-64 years";"June";0;0;0;0;0;0;0;1;0;1;0;1;2;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-1146 Tysvær";"Females";"65-79 years";"January";0;0;0;0;0;0;0;1;0;0;0;1;1;0;2;0;1;0;0;0;0;1;1
"Deaths";"K-1146 Tysvær";"Females";"65-79 years";"February";1;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;1;2
"Deaths";"K-1146 Tysvær";"Females";"65-79 years";"March";0;2;0;3;0;1;0;0;2;1;0;0;0;0;0;1;0;1;1;0;1;2;0
"Deaths";"K-1146 Tysvær";"Females";"65-79 years";"April";1;0;1;0;0;0;0;0;1;2;1;0;2;0;0;2;1;1;0;0;0;0;1
"Deaths";"K-1146 Tysvær";"Females";"65-79 years";"May";1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;1;0;0;0;0
"Deaths";"K-1146 Tysvær";"Females";"65-79 years";"June";0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;1;2;0
"Deaths";"K-1146 Tysvær";"Females";"80 years or older";"January";1;0;2;4;3;0;0;4;0;4;0;3;3;0;2;2;2;2;0;1;2;1;3
"Deaths";"K-1146 Tysvær";"Females";"80 years or older";"February";1;1;1;2;2;5;0;0;1;2;0;3;2;3;0;1;0;2;0;0;1;1;1
"Deaths";"K-1146 Tysvær";"Females";"80 years or older";"March";1;2;0;2;3;2;2;2;0;3;4;3;3;2;2;9;4;1;4;2;0;2;5
"Deaths";"K-1146 Tysvær";"Females";"80 years or older";"April";1;2;5;5;2;1;1;1;1;3;2;2;2;2;1;2;2;0;0;2;1;1;3
"Deaths";"K-1146 Tysvær";"Females";"80 years or older";"May";1;2;4;0;0;1;1;0;1;3;2;2;1;3;4;1;0;3;1;0;3;3;2
"Deaths";"K-1146 Tysvær";"Females";"80 years or older";"June";2;1;3;1;0;2;1;1;1;2;1;0;4;3;0;1;1;2;0;0;3;1;0
"Deaths";"K-1149 Karmøy";"Males";"0-64 years";"January";2;7;5;2;7;4;5;7;3;4;0;4;3;0;8;2;5;2;0;3;3;5;1
"Deaths";"K-1149 Karmøy";"Males";"0-64 years";"February";3;1;3;2;1;3;2;2;1;1;2;2;3;1;3;2;0;4;2;5;2;3;2
"Deaths";"K-1149 Karmøy";"Males";"0-64 years";"March";2;5;4;3;3;3;3;2;3;6;1;3;3;3;3;1;2;4;1;7;5;2;2
"Deaths";"K-1149 Karmøy";"Males";"0-64 years";"April";3;3;2;3;4;3;2;2;5;3;2;2;4;2;2;3;2;5;2;2;3;2;1
"Deaths";"K-1149 Karmøy";"Males";"0-64 years";"May";3;5;6;2;6;0;2;4;5;3;4;2;2;4;1;2;0;3;4;1;5;4;6
"Deaths";"K-1149 Karmøy";"Males";"0-64 years";"June";8;1;7;1;2;7;2;2;4;4;5;2;2;4;6;7;3;3;4;4;1;1;0
"Deaths";"K-1149 Karmøy";"Males";"65-79 years";"January";12;5;4;3;1;6;4;4;8;5;5;4;6;8;6;3;6;2;6;6;6;6;2
"Deaths";"K-1149 Karmøy";"Males";"65-79 years";"February";10;5;1;2;3;5;4;5;4;5;4;6;7;8;2;3;7;2;4;2;4;4;8
"Deaths";"K-1149 Karmøy";"Males";"65-79 years";"March";13;2;8;1;2;2;4;1;3;1;1;3;2;7;5;4;2;4;9;12;5;5;3
"Deaths";"K-1149 Karmøy";"Males";"65-79 years";"April";2;2;4;9;4;2;3;6;4;2;3;4;6;7;5;6;4;5;1;4;3;10;2
"Deaths";"K-1149 Karmøy";"Males";"65-79 years";"May";5;6;4;1;4;3;4;3;3;5;0;5;7;7;4;3;5;7;5;7;2;5;5
"Deaths";"K-1149 Karmøy";"Males";"65-79 years";"June";5;4;1;4;1;2;6;6;8;3;3;4;4;2;2;3;4;5;3;5;3;4;0
"Deaths";"K-1149 Karmøy";"Males";"80 years or older";"January";5;5;3;9;6;4;2;11;6;5;3;6;9;6;4;10;10;5;8;12;8;7;12
"Deaths";"K-1149 Karmøy";"Males";"80 years or older";"February";6;4;1;5;4;4;5;8;3;6;7;5;8;4;6;3;10;8;7;3;7;7;10
"Deaths";"K-1149 Karmøy";"Males";"80 years or older";"March";5;5;5;7;4;9;7;5;3;2;8;4;2;9;5;6;14;3;6;8;7;6;7
"Deaths";"K-1149 Karmøy";"Males";"80 years or older";"April";3;2;3;6;6;3;5;6;4;8;10;4;7;5;4;5;4;3;4;4;1;4;8
"Deaths";"K-1149 Karmøy";"Males";"80 years or older";"May";4;8;7;1;2;5;5;7;4;7;9;5;5;8;3;5;1;6;6;7;6;5;12
"Deaths";"K-1149 Karmøy";"Males";"80 years or older";"June";3;4;3;5;7;2;3;5;4;4;2;4;7;6;4;6;8;3;6;5;5;3;0
"Deaths";"K-1149 Karmøy";"Females";"0-64 years";"January";2;2;2;1;3;3;2;1;5;0;1;1;0;1;1;1;1;1;1;2;4;1;1
"Deaths";"K-1149 Karmøy";"Females";"0-64 years";"February";1;4;2;1;1;3;2;3;2;2;3;2;1;1;2;2;0;2;3;7;3;1;3
"Deaths";"K-1149 Karmøy";"Females";"0-64 years";"March";1;1;4;3;3;3;1;0;1;1;2;1;2;1;4;0;3;0;2;4;2;3;3
"Deaths";"K-1149 Karmøy";"Females";"0-64 years";"April";0;0;0;1;0;0;2;3;2;1;3;1;1;2;1;2;0;2;1;0;0;1;1
"Deaths";"K-1149 Karmøy";"Females";"0-64 years";"May";1;1;0;3;0;2;3;2;0;0;0;4;0;2;1;0;0;1;0;2;0;0;2
"Deaths";"K-1149 Karmøy";"Females";"0-64 years";"June";2;2;1;1;5;0;2;1;0;0;6;2;1;2;3;1;2;3;2;1;2;2;0
"Deaths";"K-1149 Karmøy";"Females";"65-79 years";"January";1;3;4;3;2;3;0;4;6;2;3;5;2;3;2;5;1;3;3;3;4;2;2
"Deaths";"K-1149 Karmøy";"Females";"65-79 years";"February";5;1;4;1;4;4;0;5;2;1;2;4;1;2;1;3;2;3;2;10;3;5;2
"Deaths";"K-1149 Karmøy";"Females";"65-79 years";"March";3;2;5;1;5;3;0;3;4;3;3;7;0;3;7;1;5;9;0;3;4;4;4
"Deaths";"K-1149 Karmøy";"Females";"65-79 years";"April";1;1;1;1;1;4;1;1;0;0;1;3;1;3;2;2;3;6;2;1;2;1;5
"Deaths";"K-1149 Karmøy";"Females";"65-79 years";"May";0;2;5;1;0;2;2;4;5;2;4;4;3;4;3;4;5;7;1;3;3;7;2
"Deaths";"K-1149 Karmøy";"Females";"65-79 years";"June";2;1;4;2;0;1;7;3;1;0;2;2;1;3;1;5;3;1;1;1;1;1;0
"Deaths";"K-1149 Karmøy";"Females";"80 years or older";"January";11;5;4;13;9;10;10;11;11;11;12;13;13;5;7;6;9;9;12;12;12;8;8
"Deaths";"K-1149 Karmøy";"Females";"80 years or older";"February";8;11;5;8;2;4;4;10;9;9;6;7;5;4;6;8;7;6;10;4;5;9;10
"Deaths";"K-1149 Karmøy";"Females";"80 years or older";"March";4;4;6;5;6;12;9;7;6;7;8;5;12;11;7;13;8;13;7;4;9;5;10
"Deaths";"K-1149 Karmøy";"Females";"80 years or older";"April";3;4;12;3;5;2;5;10;8;6;9;6;14;10;6;9;9;12;5;13;6;11;7
"Deaths";"K-1149 Karmøy";"Females";"80 years or older";"May";7;7;10;6;10;9;6;6;6;7;10;6;8;3;5;11;12;7;9;4;7;9;8
"Deaths";"K-1149 Karmøy";"Females";"80 years or older";"June";8;7;4;4;4;6;4;5;6;6;5;9;2;8;8;7;6;8;3;2;6;8;0
"Deaths";"K-1151 Utsira";"Males";"0-64 years";"January";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-1151 Utsira";"Males";"0-64 years";"February";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-1151 Utsira";"Males";"0-64 years";"March";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-1151 Utsira";"Males";"0-64 years";"April";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
"Deaths";"K-1151 Utsira";"Males";"0-64 years";"May";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-1151 Utsira";"Males";"0-64 years";"June";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
"Deaths";"K-1151 Utsira";"Males";"65-79 years";"January";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"Deaths";"K-1151 Utsira";"Males";"65-79 years";"February";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
"Deaths";"K-1151 Utsira";"Males";"65-79 years";"March";1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-1151 Utsira";"Males";"65-79 years";"April";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-1151 Utsira";"Males";"65-79 years";"May";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-1151 Utsira";"Males";"65-79 years";"June";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-1151 Utsira";"Males";"80 years or older";"January";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-1151 Utsira";"Males";"80 years or older";"February";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-1151 Utsira";"Males";"80 years or older";"March";1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
"Deaths";"K-1151 Utsira";"Males";"80 years or older";"April";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-1151 Utsira";"Males";"80 years or older";"May";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
"Deaths";"K-1151 Utsira";"Males";"80 years or older";"June";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-1151 Utsira";"Females";"0-64 years";"January";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-1151 Utsira";"Females";"0-64 years";"February";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-1151 Utsira";"Females";"0-64 years";"March";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-1151 Utsira";"Females";"0-64 years";"April";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-1151 Utsira";"Females";"0-64 years";"May";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-1151 Utsira";"Females";"0-64 years";"June";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-1151 Utsira";"Females";"65-79 years";"January";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-1151 Utsira";"Females";"65-79 years";"February";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-1151 Utsira";"Females";"65-79 years";"March";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-1151 Utsira";"Females";"65-79 years";"April";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-1151 Utsira";"Females";"65-79 years";"May";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-1151 Utsira";"Females";"65-79 years";"June";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-1151 Utsira";"Females";"80 years or older";"January";2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-1151 Utsira";"Females";"80 years or older";"February";0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
"Deaths";"K-1151 Utsira";"Females";"80 years or older";"March";1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
"Deaths";"K-1151 Utsira";"Females";"80 years or older";"April";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
"Deaths";"K-1151 Utsira";"Females";"80 years or older";"May";0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-1151 Utsira";"Females";"80 years or older";"June";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
"Deaths";"K-1160 Vindafjord";"Males";"0-64 years";"January";0;1;1;1;1;0;0;0;1;0;1;0;0;2;1;0;0;1;0;0;0;0;1
"Deaths";"K-1160 Vindafjord";"Males";"0-64 years";"February";0;1;2;0;0;0;3;2;0;1;0;2;1;2;0;0;3;0;1;2;1;2;1
"Deaths";"K-1160 Vindafjord";"Males";"0-64 years";"March";0;0;2;0;0;0;0;1;1;1;0;0;0;0;1;0;1;0;0;1;0;0;2
"Deaths";"K-1160 Vindafjord";"Males";"0-64 years";"April";0;0;0;1;0;0;2;1;1;1;0;1;1;1;1;0;0;0;1;0;0;1;0
"Deaths";"K-1160 Vindafjord";"Males";"0-64 years";"May";1;0;0;0;1;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1
"Deaths";"K-1160 Vindafjord";"Males";"0-64 years";"June";2;1;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;1;0;1;2;0;0
"Deaths";"K-1160 Vindafjord";"Males";"65-79 years";"January";1;1;2;1;0;1;2;2;0;1;0;0;2;0;1;0;2;0;3;1;1;0;1
"Deaths";"K-1160 Vindafjord";"Males";"65-79 years";"February";1;0;3;1;1;2;2;1;0;0;1;0;0;0;0;0;1;0;1;1;0;0;1
"Deaths";"K-1160 Vindafjord";"Males";"65-79 years";"March";0;1;1;1;1;1;1;2;0;0;1;0;1;0;1;2;0;0;2;1;0;1;2
"Deaths";"K-1160 Vindafjord";"Males";"65-79 years";"April";1;1;3;0;0;0;1;0;0;0;2;1;0;1;1;1;1;0;2;0;0;0;1
"Deaths";"K-1160 Vindafjord";"Males";"65-79 years";"May";4;0;4;0;1;0;0;0;2;0;2;0;0;0;1;1;1;0;1;2;0;1;1
"Deaths";"K-1160 Vindafjord";"Males";"65-79 years";"June";2;1;1;0;2;2;1;1;1;1;3;1;1;1;2;1;0;1;1;1;0;0;0
"Deaths";"K-1160 Vindafjord";"Males";"80 years or older";"January";1;2;1;0;2;1;0;4;3;1;2;1;2;0;1;5;3;2;2;4;4;2;1
"Deaths";"K-1160 Vindafjord";"Males";"80 years or older";"February";2;0;1;1;0;0;0;1;1;1;1;3;1;0;1;1;2;2;4;2;1;2;2
"Deaths";"K-1160 Vindafjord";"Males";"80 years or older";"March";1;2;2;2;3;2;2;1;0;2;1;2;1;2;1;3;2;2;3;3;2;1;0
"Deaths";"K-1160 Vindafjord";"Males";"80 years or older";"April";2;1;3;2;0;1;0;4;1;1;3;3;1;3;1;3;0;0;0;2;4;2;1
"Deaths";"K-1160 Vindafjord";"Males";"80 years or older";"May";2;1;0;2;2;2;2;0;1;3;1;3;3;1;2;3;2;0;0;3;3;2;1
"Deaths";"K-1160 Vindafjord";"Males";"80 years or older";"June";2;0;0;0;0;0;2;1;0;2;4;2;2;0;1;0;1;1;0;3;3;2;0
"Deaths";"K-1160 Vindafjord";"Females";"0-64 years";"January";0;0;2;1;1;2;1;0;0;0;0;1;1;0;0;0;1;1;0;1;0;0;0
"Deaths";"K-1160 Vindafjord";"Females";"0-64 years";"February";0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0
"Deaths";"K-1160 Vindafjord";"Females";"0-64 years";"March";0;0;0;0;1;0;0;2;0;0;0;2;0;0;0;2;0;1;1;1;0;0;0
"Deaths";"K-1160 Vindafjord";"Females";"0-64 years";"April";2;0;1;1;1;0;1;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-1160 Vindafjord";"Females";"0-64 years";"May";0;1;0;1;0;0;0;1;0;0;0;0;0;2;0;1;0;1;0;0;0;0;0
